RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Default
0.4847008532618927,45,0,16.307321741954087,0.0,2,0,0,0,0,1
0.9331416204071681,39,0,0.17140116646376544,5000.0,2,0,0,0,0,1
0.9999999,47,0,144.02302014260556,0.0,0,3,0,0,0,1
0.3984065612605314,59,0,0.2463530992344842,4100.821367969871,6,0,0,0,0,1
0.6295386732207209,28,0,0.19742179618973538,5424.371947543984,5,0,0,0,0,1
0.9412331407277129,51,0,0.06509111079912018,6498.362524133572,2,0,0,0,0,1
0.17866522803672968,72,0,0.48150490610845526,8400.0,15,0,2,0,0,1
0.6273107604816923,60,0,0.3361948845407964,8490.876535436639,7,0,1,0,0,1
0.9876911540893092,40,0,0.1936342181010159,3916.0,7,0,0,0,0,1
0.9999999,41,2,0.32673059983509245,1108.6241381228713,2,0,0,0,0,1
0.23141492196021846,57,0,1.8371291056624202,1907.3095315996839,14,0,1,0,0,1
1.3884117315407558,22,0,12.316726169631988,0.0,1,0,0,0,0,1
0.3936981683294097,57,0,0.27127688998611255,4100.0,7,1,0,0,0,1
0.6144207290632606,40,0,0.315025301423141,6036.136128027416,5,0,0,1,1,1
0.5085900283165041,50,0,0.5266079635111117,7439.4595606179955,11,0,1,0,0,1
0.4882860131846373,35,0,0.4412961138804737,3520.376258638633,5,0,1,0,1,1
0.9999999,45,0,0.0,0.0,0,0,0,0,4,1
0.8347004936670624,37,4,1.0409714889184583,3047.4616501553464,6,1,0,0,1,1
0.6934165930272231,40,1,2765.0780518584493,0.0,6,2,1,2,0,1
0.6271747276488275,36,0,0.14051871453686976,2808.974833882554,4,0,0,0,0,1
0.45105655146487733,58,0,0.32774847930739687,3270.921388013545,11,1,0,0,0,1
0.3082113116399724,42,0,0.6674948466655247,4482.465319938564,6,0,1,0,0,1
0.6892438721322544,42,0,0.6032674928612073,3078.024471793238,10,0,1,0,0,1
1.052548390910004,57,6,0.19364521333100118,3503.2043363468797,11,0,0,0,0,1
0.07755690000787241,32,0,74.10856275375718,0.0,2,0,0,0,0,1
0.9999999,60,0,148.92526893824,0.0,1,0,0,0,0,1
0.9780157384441144,43,2,0.28653621691374015,13896.497127807768,7,3,0,1,2,1
0.3562759307897182,37,0,55.63027931403973,0.0,1,0,0,0,0,1
1.000363216948186,38,0,692.9490811340108,0.0,3,7,0,0,0,1
1.0030310126362183,40,0,0.7998329301450982,5627.847552296317,9,0,1,0,0,1
0.6118976178790512,55,3,2.2727234242071437,1990.8253517100736,9,1,0,0,1,1
0.4046187440765371,43,0,0.4128182245854857,8957.240107265307,5,0,2,0,0,1
1.2253685133904837,53,0,0.5715176223479548,1695.508733114124,4,1,0,0,0,1
0.5730180234276304,43,1,0.23773089084752552,6784.31905503999,8,1,0,2,2,1
0.8529484803636199,46,0,26.091266477326098,0.0,0,0,0,0,0,1
0.6900961954348829,29,0,0.299237818927719,5434.819528717327,6,0,0,0,0,1
0.385733178347247,28,0,0.1350216018822859,3000.0,3,0,0,0,0,1
0.4642565719315299,51,0,0.34940941570958356,9000.0,7,0,2,0,0,1
0.9006150862266599,48,0,0.17798074891074459,3397.7472065089555,2,1,0,0,0,1
0.797190965145657,33,0,0.2568971619117575,3300.0,9,0,0,0,1,1
1.0023164685760177,34,0,0.07337238825791503,5615.309446923956,2,0,0,0,0,1
0.9999999,45,0,6.336145751444989,0.0,0,1,0,0,0,1
0.9999999,65,0,219.62457251931733,0.0,0,0,0,0,0,1
0.7886105554799703,31,0,0.259787071240257,3290.604991326026,12,0,0,0,2,1
0.31012636861762166,48,0,0.18327670015758268,7500.0,7,0,1,0,1,1
0.5920618405645757,52,0,0.6121664775185158,3227.7026359131833,13,0,1,0,1,1
0.758882381184049,36,0,0.15498475492921182,3911.248786949473,4,2,0,0,1,1
0.8563942948735281,48,0,0.4539910266296453,6007.263097850617,8,0,0,0,1,1
0.3498274371757535,31,0,0.25607897065517915,2857.9785477139735,7,3,0,0,0,1
0.3367817038369541,49,0,0.6309550369206911,5941.883419048378,4,0,2,0,1,1
0.9742452048456213,42,2,0.31378511250648733,13840.970721721116,7,3,0,1,2,1
0.9999999,47,0,143.11402984599846,0.0,0,3,0,0,0,1
0.10963559393663358,34,0,0.18327126874591235,4371.355899647064,7,0,0,0,1,1
0.10520329947677498,47,0,0.26688236421827993,6502.324344472569,7,0,0,0,1,1
0.8291724698009315,51,3,0.5793499332966738,10099.709428070884,12,0,1,0,1,1
0.0849163719183158,62,0,2468.394702084362,0.0,4,0,1,0,0,1
0.8410591879521621,31,0,0.6191543888711198,3000.0,5,0,1,0,0,1
0.13803996091253046,53,1,0.9576257633112792,13098.392008667002,23,0,5,0,3,1
0.9451249931341932,47,4,0.4960695789484599,10072.727373308462,10,0,1,0,1,1
0.8091636876559433,47,0,1.5266898514214393,0.0,0,0,0,0,4,1
0.95892834208459,58,2,0.7510038072357788,2500.0,15,0,0,0,0,1
0.9999999,54,0,0.8412299955934359,1109.5720235376366,0,3,0,0,1,1
0.9025135460587607,72,0,0.12267568675237332,2312.9536575953352,8,0,0,0,0,1
0.9727003896876858,42,2,1.0759164050191627,3597.5919786429286,9,1,3,1,1,1
0.9628777669756421,53,1,0.47389300642983967,3585.2369740337485,5,3,1,1,1,1
0.19941759418622618,53,0,0.12670754078358992,7017.79999990736,8,0,0,1,0,1
0.8969397859077921,59,2,0.8149009627790895,2500.0,19,0,0,0,0,1
1.1999158575937445,54,1,0.24912719992429466,6200.0,3,0,0,0,1,1
0.9770070710714696,32,0,0.7939161968483841,3000.0,7,0,2,0,1,1
0.0427890516211142,39,0,0.22019544459112467,9000.759322963686,5,0,1,0,0,1
0.6644328275573238,33,1,0.8805928193616956,3300.0,8,0,1,0,0,1
0.7223568920512135,42,0,0.6489565545829448,4145.663571022703,5,0,1,0,1,1
0.1794798724260639,53,0,1139.0368020831888,0.0,16,0,1,0,1,1
0.07716884898165487,32,0,0.12591268676422102,6263.459902133863,3,0,0,0,0,1
0.02532707871335871,41,0,0.8371283909334689,4469.188678944807,6,0,1,0,0,1
0.4814988515700862,52,0,0.3649691675348535,20564.75874070529,9,0,1,0,1,1
1.1156245224526824,32,0,0.22951955361429865,4350.0,6,0,0,0,0,1
1.0165475095347738,47,1,0.4543484156793016,3527.1104889524213,8,0,0,0,1,1
0.34568020252618126,64,1,0.06200968896184139,3482.7234214327777,9,0,0,0,0,1
0.38821416230744266,44,0,922.6213964443132,0.0,3,1,1,0,0,1
0.2815836408772518,52,0,0.917695818772596,6200.0,10,0,2,0,0,1
0.0827771912885934,40,0,920.8444934503606,0.12985957967623252,4,1,2,0,0,1
0.974799237326011,30,1,0.1856545236669171,4000.0,3,8,0,0,0,1
0.7140039787044588,27,0,0.12187032216980508,3416.746776195723,3,0,0,0,0,1
1.2752513029336097,59,0,0.24101972300782654,1356.4415930097857,3,0,0,1,0,1
0.6330644193417817,65,0,0.7751464674386375,3101.68390210971,13,0,1,0,0,1
0.49910571640850376,33,1,0.5193647877826859,8000.0,12,0,2,0,1,1
0.12607838669989008,53,0,0.1571478076617035,5845.282841945732,5,0,0,0,1,1
0.9434664602025535,40,2,0.3930247402711673,6002.8592749198,6,1,0,0,1,1
0.862678054051403,43,0,0.41555697123493407,1999.8313519038486,4,0,0,0,0,1
0.5893211513867876,51,2,0.23038291507735825,5490.3309260474,6,4,1,1,1,1
0.9366985590621818,37,0,1587.9475795466462,0.0,5,0,0,0,0,1
0.5775473224144614,61,1,0.39274945611078604,3485.7207218709864,7,0,1,0,0,1
0.9125955794825192,39,2,0.6107270252333756,4104.122485434128,8,0,0,0,2,1
1.085873059648832,44,0,243.4850303103422,0.0,6,1,0,0,0,1
1.124929303913439,44,1,0.6270588917946079,2552.0370895014216,4,2,1,0,1,1
0.6587936132196559,41,0,0.43020786485107404,5458.194888315544,8,0,1,0,1,1
0.9730575986207954,63,0,0.23468701968296532,6504.699379411888,4,0,0,1,1,1
0.6894507877347393,56,2,0.20910378535106983,3876.765653965441,8,0,0,0,1,1
0.2339149592133183,52,0,0.4057868257287724,6300.066204886451,6,0,1,0,2,1
0.5712280354072374,41,1,2690.796401648749,0.0,5,2,1,2,0,1
0.8969336675924201,35,0,0.4123749864440607,2494.7033973061357,2,0,0,0,0,1
1.1182441577541011,28,0,31.0,0.0,1,0,0,0,0,1
0.6783108748956795,67,2,0.8810292435703955,2500.0,6,1,1,1,0,1
0.9762103666646338,37,1,0.38571015388426844,2700.0,3,0,0,0,2,1
0.35699439095845964,45,0,0.42795529866286514,7923.9601871218665,2,0,1,1,1,1
0.8923253168241257,59,1,0.8270806840022167,4297.935435938718,16,0,2,0,0,1
0.9999999,44,0,5.391390836334823,0.0,0,1,0,0,0,1
0.9854457208597471,49,0,139.89670986203438,0.0,3,0,0,0,0,1
0.3574752050430884,64,0,1.2868147345955232,1925.752669672022,11,0,1,0,0,1
0.6029927788743742,39,2,0.4961120592136602,10143.836144376008,13,0,2,0,1,1
0.7084845251403133,43,0,0.4159496454189973,9064.788167992741,5,0,2,0,0,1
0.8388702624835037,30,0,0.3890438859567761,3073.2174868882967,7,0,0,0,0,1
0.9828743867164904,48,1,0.1092934497679904,3669.186647603094,5,0,0,0,0,1
0.6985286988492043,38,2,0.6666839027785857,3000.0,6,0,1,0,2,1
0.8081578308604042,32,0,0.28774407509113975,3038.5269946577782,5,0,0,0,1,1
0.10257793738035736,31,0,0.2410787588435948,19451.21785724053,11,0,2,0,0,1
0.9704854656331023,29,3,0.39176543845702605,5000.0,12,0,0,0,0,1
0.9297572537079823,52,1,0.43453022651114454,3588.5246844471494,5,2,1,1,1,1
0.21874362555603383,46,0,0.688144449174884,1567.5857998323504,14,0,0,0,0,1
1.5374229559233479,45,0,0.11651481798465467,4359.942248838827,2,0,0,0,1,1
0.34981476704060555,41,0,1492.2356783545638,0.0,7,0,1,0,1,1
0.1817035461658784,48,1,0.2005141467435988,10247.450629307921,9,0,1,0,2,1
1.1184847278294303,25,7,21.246310732037745,0.0,0,7,0,7,0,1
0.6554441942460638,37,0,0.278727855409059,5200.0,4,0,1,0,0,1
0.6839484629811485,29,0,0.16616590139965098,3412.644719988643,5,0,0,0,0,1
0.5869991622484514,39,0,0.2689654944248416,12231.365015103185,11,0,2,0,0,1
0.12903479992495948,50,0,0.16568838534526134,9958.279326063932,8,0,1,0,1,1
0.9705559979158007,50,0,0.6361570993425485,3000.0,12,1,2,0,1,1
0.9958431011279064,50,0,0.04065197942063841,6206.3433288054,3,1,0,0,0,1
0.92621904581769,51,0,0.8606904294059016,8372.070526428433,9,0,4,0,1,1
0.9979376707091641,52,6,0.828145481359475,5223.224735865167,13,0,2,1,0,1
1.0687389960970144,41,1,0.39387769910566983,6829.166137977889,10,3,0,0,1,1
0.9759706191375724,39,0,3.045399979243977,0.0,1,0,0,0,1,1
0.9585955844032071,60,0,0.501565344173631,4570.724152734674,3,0,1,0,0,1
0.3186543131552949,41,1,0.7658483170998386,3000.0,5,2,2,0,1,1
0.8476247697973306,36,0,0.2608932141991652,3190.759086942708,4,1,0,0,1,1
0.7911734425310798,49,0,0.10508485994336464,9461.935051576762,7,1,0,0,0,1
1.0371807209272526,49,0,1307.427763255826,0.0,4,1,0,1,0,1
0.1441194270075278,45,0,0.389570512712743,5833.0,6,0,1,0,2,1
0.9999999,59,0,2080.1668309934935,0.0,3,2,1,0,0,1
0.8121082791095346,47,1,0.81228327037417,958.4439952036396,3,2,0,0,1,1
0.20138694670400042,56,2,3.641013901088538,1939.2595681732282,16,0,1,0,0,1
1.27185302765604,59,0,0.24757418665971181,1356.6041433794605,3,0,0,1,0,1
0.6705152525895814,55,2,0.46611922748900636,10034.722154581548,11,0,1,0,0,1
0.2288828866381496,39,0,0.48130267893884104,3000.0,10,0,1,0,2,1
0.7943958062822223,62,0,0.016389189155345762,3291.128120610324,3,1,0,0,0,1
0.5691330950385799,42,0,0.8733693807318516,2307.0976151345235,13,0,0,0,0,1
0.7677848596758168,59,0,0.45376349171397357,4312.922141799302,10,0,1,0,0,1
0.5988922438067119,59,0,0.7939789645757712,8361.060179099426,12,0,4,0,1,1
1.1880132230751828,44,2,1142.3388589555893,0.0,6,0,0,1,0,1
0.9000547415894233,63,1,1457.7917721983185,0.0,4,3,0,1,0,1
0.514571250949342,72,0,2419.939233017227,0.0,5,0,0,0,0,1
0.8629334928712213,36,1,886.1585252341629,0.37804774856026047,6,0,0,0,0,1
0.07777473224516544,69,0,0.2948870936073476,7016.980994576098,14,0,1,0,1,1
0.9748402209073616,44,0,0.4931818022468818,3519.036467443812,5,0,0,0,1,1
0.6213124046281946,47,2,0.4459651282946804,5950.439336328078,7,0,1,0,0,1
0.700340506046227,49,0,0.5704580350834346,6629.366387928818,9,0,1,0,0,1
0.6872231256996197,45,0,0.2000514930383258,1376.3097165693598,3,0,0,0,0,1
0.8432616773850639,52,1,1968.14749493803,0.0,8,2,1,0,0,1
0.9050809381508571,36,0,0.22886477621966203,4366.5064750094,6,0,0,0,0,1
1.0183435622693713,54,2,0.34314442482304963,4721.830037106664,9,0,0,0,1,1
0.10671069808335103,45,0,0.4861626772676858,4641.161622674558,9,0,1,0,1,1
0.9531055327968128,51,1,0.20992810485024904,3675.5024616465607,8,1,0,0,0,1
1.0136080767938271,39,0,0.1738823634867433,4500.0,2,0,0,0,2,1
0.04041895313866228,74,0,33.717067299736094,0.0,0,0,0,0,0,1
0.7206864074893182,49,2,0.09140131023097375,3500.0,3,1,0,0,1,1
0.5889742900666681,39,0,0.718080814519547,3300.0,8,0,1,0,0,1
1.2150545702798166,40,0,0.7637081909148739,3229.0040854362114,15,0,1,0,0,1
0.14016887229468994,37,0,0.48468851654917794,3000.0,10,0,1,0,1,1
0.761769843551314,32,0,0.1001524430084724,6526.828225772573,8,0,0,0,1,1
0.9999999,51,0,0.10472846225996119,1193.6303065852755,0,0,0,0,0,1
0.6625838258867656,35,6,0.195522704206488,1630.955837608002,5,6,0,6,0,1
0.9194981275175681,53,1,0.562437531541712,3584.3371347489165,4,3,1,0,1,1
0.41774321419593174,64,0,0.6895020480480144,8373.745827311921,14,0,3,0,0,1
0.8147673940976662,51,1,0.7007281149396816,3584.9694370805796,4,3,1,0,1,1
0.8378909691743841,41,1,0.6164017384425593,4101.742949881585,9,0,0,1,2,1
0.26481693058532396,49,0,0.37878872256109286,10664.746175261202,18,0,3,0,0,1
0.6132804339658761,41,0,0.13956659627710005,5377.065440509398,14,0,0,0,1,1
0.055105462732330676,38,0,0.1413428541544931,22133.272085782228,11,0,2,0,1,1
0.7363525758325449,49,1,0.584857775595607,3593.595920750348,5,1,1,0,1,1
0.9961752792023875,59,0,2127.59537205449,0.0,2,2,2,0,0,1
0.8454599044720555,59,0,0.6006565123609258,4592.093402919693,9,0,1,0,1,1
1.0518269864370184,38,4,685.7364344491237,0.0,6,0,0,1,0,1
0.9999999,36,0,223.07835848044488,0.0,2,1,0,0,0,1
0.8658179149045935,33,2,0.41176078415411094,5000.0,12,0,0,0,0,1
0.8790188098918914,64,0,0.8703557181205225,1210.7095370329016,9,1,0,0,0,1
0.8356391092664186,59,0,0.3331602257742709,2302.7074948044265,5,0,0,0,0,1
0.6024729308760254,39,0,0.3142723931001272,19287.925188374204,13,0,2,0,1,1
0.9999999,76,0,192.793290008735,0.0,0,0,0,0,0,1
0.9978473535104497,36,0,0.39634663838082324,7421.171292471221,8,0,1,0,2,1
0.7870901495861828,48,0,0.06660276757052917,4391.189853136283,3,0,0,0,1,1
0.21705906355128557,57,1,2267.893375868071,0.0,17,0,1,0,0,1
0.9999999,34,1,0.2040333323104125,1105.385512224453,1,0,0,0,0,1
0.7086350582855137,50,0,0.45939661324177616,13033.259053850672,9,2,2,1,1,1
1.0429210928885169,39,2,0.5753265600890586,6945.857374097018,6,2,3,1,0,1
0.11085080878943096,50,0,0.07609631838587685,5789.258090646095,11,0,0,0,0,1
0.962662702343056,37,2,0.4509950027234131,4112.370529669547,5,0,0,0,1,1
0.9242019556610142,37,1,0.32145454510158433,4804.517828794596,5,1,1,0,3,1
0.7968339443821304,25,0,0.4966656869238045,2596.164192612488,8,1,0,0,0,1
0.4516134056237291,45,0,0.5636411419668366,4000.0,8,2,1,0,0,1
0.9427101169437211,32,0,0.9660042238306694,2216.1109467397555,9,0,1,0,0,1
0.3798498191660066,49,0,0.49037387894892026,7420.631157041846,12,0,1,0,0,1
1.0614586921858444,39,1,0.4327759470253615,3151.6811993183373,5,0,0,1,0,1
0.4534176668602349,40,0,0.4696318229674581,3492.9855581245642,7,0,1,0,2,1
0.950695589104543,40,1,879.2499141481138,0.0,3,1,0,0,0,1
0.6028095176789192,47,1,0.23107725017481587,6007.543775219291,6,1,0,0,0,1
0.8303673471239846,29,0,1978.3645559097972,0.0,8,0,1,0,0,1
0.9204348066819816,35,2,1.2541238199882072,4000.0,14,0,2,0,0,1
0.132382809100842,54,1,0.9684220923201208,13115.535128649648,23,0,6,0,3,1
0.821147341258464,77,0,2402.7903781689656,0.0,5,0,0,0,0,1
0.6143146098345322,44,4,0.4977986540882526,5219.013503084464,10,0,1,1,0,1
0.190300021987255,34,0,0.8622274125583146,2753.269053740486,10,0,1,0,0,1
1.0061844212635218,52,0,1014.2333530681168,0.0,3,1,1,0,0,1
0.8801024776935393,44,0,0.3792736685634784,5186.271711062661,4,0,0,0,6,1
0.051353371838588686,45,0,0.27561698589361594,8934.417878094815,5,1,1,0,0,1
0.4496267406086189,40,0,0.15610086701494041,4566.7184460062745,5,1,0,0,2,1
0.0676636996880076,52,0,2162.3877343018407,0.0,15,0,1,0,0,1
0.014592466963177389,52,0,0.3548906247295371,6633.1597101133675,9,0,2,0,0,1
0.10451392290399675,51,1,1.0204068822138816,957.9892069173143,8,0,0,0,0,1
0.9789230215125099,40,0,0.4376587237090118,3542.254505310325,6,0,1,0,0,1
0.25233367602246337,50,1,0.28541719802032195,10207.100932221416,10,0,2,0,2,1
0.9645215443741151,41,2,0.3666273285711901,13691.031507953647,9,2,0,1,1,1
0.7538192276530437,35,4,0.3481777460502244,2700.0,4,4,0,4,0,1
0.35632534627579426,49,2,0.2585170350310095,6771.340950320958,7,1,0,2,1,1
0.9901539553074565,43,0,0.5264041939976368,3523.071165806885,4,0,1,0,0,1
0.8976839348567633,33,0,0.19382294838198516,5000.0,3,0,0,0,0,1
0.9546608246404981,33,0,0.7746689652085409,3000.0,7,0,1,0,1,1
0.6052344528454483,53,0,0.967721514887274,3000.0,7,0,2,0,2,1
0.2716639438131553,40,1,0.6046562058564184,3000.0,8,1,1,0,1,1
0.7923498829145244,39,1,0.2952451055960854,4114.14328449795,5,0,0,0,1,1
1.158093948444697,34,0,0.2319222653525818,2700.0,3,1,0,0,0,1
0.3122137934927615,40,0,0.1993855438752845,6506.898000431297,6,0,0,0,1,1
0.9955590406624937,29,2,0.27566091660345593,5000.0,8,0,0,0,0,1
0.8075936028901973,40,0,1.0681722881482973,2757.58367919619,7,0,2,0,2,1
0.7136832934168217,49,0,0.35700622303259294,18571.13165431153,16,0,2,0,1,1
0.7868989670778379,52,0,0.5155124375811047,10498.104009457897,10,0,2,0,0,1
0.8968729027581935,58,2,0.16757868669209675,3866.376854476148,7,0,0,0,1,1
0.5966134288543213,36,0,0.8722594114930118,2306.8370132227765,13,0,0,0,0,1
0.9771923849342351,47,1,0.22775641344431655,1699.114020121849,1,3,0,0,0,1
0.7340686296935612,41,3,0.5353661746922377,2000.0,6,0,1,0,0,1
0.984469744881052,60,0,0.5259695888445224,4567.7719608141715,2,0,1,0,0,1
0.682818929525309,42,1,0.3849143427655178,4107.183383517835,8,0,0,1,1,1
0.9999999,46,0,0.07730441310459735,3194.2226606089444,4,2,0,0,0,1
0.7002587142355123,50,0,0.3205241700260702,4567.525040865714,3,0,0,1,1,1
0.0010670142328440269,40,0,0.5288152431268118,8000.0,4,0,2,0,1,1
0.6834108193099032,49,1,1995.8822838837816,0.0,8,2,1,0,0,1
0.9351514663669594,48,0,0.38373313825309124,2234.1459684048773,4,0,0,0,1,1
0.22113616256338509,47,0,0.3719862778672358,12393.113143144028,13,0,2,0,0,1
0.9550836190009232,48,1,0.37224081038175477,1719.561657134225,3,2,0,0,0,1
0.4832399899553642,49,0,0.3998685074992641,9767.786492235293,18,0,1,0,0,1
0.3581310666976547,34,1,0.36175877277375723,4100.0,6,0,0,0,0,1
0.6539621985831297,51,0,0.33073543452518295,5957.4089399036975,4,0,1,1,2,1
0.7711550282994142,40,2,0.5648106927780979,5004.457312895721,12,0,1,0,0,1
0.8126225812739836,52,0,28.311641362246252,0.0,0,0,0,0,0,1
0.6832910474159992,54,0,0.6334240740436807,2682.2655049586006,11,0,0,0,0,1
0.9999999,49,0,0.4107876509706919,3393.8473821977523,2,1,0,0,0,1
0.9421543500025258,50,0,0.9518331552473931,8342.465135287544,10,0,5,0,1,1
0.9999999,35,0,0.1607493246417573,1404.5992884619864,1,0,0,0,0,1
0.8891957967021107,37,0,0.400402204792057,2700.0,5,0,0,0,0,1
0.36239491306560384,39,0,0.35201655597664466,2200.0,2,0,0,1,1,1
0.012962788872402764,31,1,0.3374243275048764,2601.124527682939,3,2,0,0,0,1
0.18829366446113477,46,0,0.8312394222180048,5923.254099709364,5,0,2,0,0,1
0.26965731717567193,34,0,0.13192722650622352,5202.929285065455,4,0,0,0,1,1
0.8299275433166886,41,1,0.13612573501204556,6509.865843460925,4,0,0,0,1,1
0.5461154844442917,42,0,0.26603151736577024,9140.558036427574,4,0,0,0,1,1
0.849230560254593,38,0,0.4408691210895603,3535.4385361700606,5,0,1,0,0,1
0.9999999,44,0,3.824265921147344,0.0,0,1,0,0,0,1
0.47323049451161914,34,1,0.2562105177305418,7958.724389390952,4,0,0,1,0,1
0.2841781915779566,40,1,0.4987252317187382,3000.0,11,0,1,0,1,1
1.036467005059623,57,0,1975.6131890586985,0.0,5,2,1,0,0,1
0.11661473226801228,48,0,0.6925942587198248,4435.834303622262,7,1,2,0,0,1
0.9999361005723939,43,0,0.2708074868531152,8430.225644105823,3,0,0,0,2,1
0.38323460804702764,33,0,0.020533614139308643,6237.59011115256,4,0,0,0,0,1
0.7681940131524478,51,0,0.1689676040114486,4100.0,5,0,0,0,1,1
0.8227956276734857,29,1,0.37078190947353196,1339.6170977581087,5,1,0,1,0,1
1.1741068490069977,68,0,0.25997115713622415,3782.8217482043756,10,0,1,0,0,1
0.4761686943175253,45,0,16.39519869992227,0.0,2,0,0,0,0,1
1.141784024112578,22,0,34.23895457207481,0.0,2,0,0,0,0,1
0.9923741786354174,38,0,692.8086691815517,0.0,3,7,0,0,0,1
0.490621870010143,55,0,0.5905068954949374,1093.755344988999,4,0,0,0,0,1
0.9999999,24,0,0.008247737887607328,1101.2780036086638,0,0,0,0,0,1
0.17071475715708728,30,0,0.2143900554560511,1394.115039451376,3,0,0,0,0,1
1.1435998187173257,37,0,28.313311622001983,0.0,0,1,0,0,0,1
0.8911758779636911,43,0,0.538324452208536,3541.060931032064,6,0,0,0,1,1
0.02274301185365063,42,0,0.8211659239961271,4461.7268233629475,7,1,2,0,0,1
0.3208294365064657,32,0,0.4306616137262056,5200.357990861998,6,0,1,0,0,1
1.0529384652542582,40,2,0.5277900911277935,4500.0,10,0,0,0,2,1
0.43484861493637944,43,1,0.70819603560104,3000.0,3,0,2,0,2,1
0.7680612317186548,44,1,0.549835973652823,3295.704514348109,5,1,1,0,0,1
0.9936267997397633,49,1,0.7280876363637262,2514.894302763261,5,2,2,0,1,1
0.2412564790382905,71,0,0.44981721767877814,6337.356164065593,13,0,5,0,0,1
0.6140792961325333,60,1,0.596546220852904,8375.544531929521,12,1,1,0,0,1
0.8514830163492565,50,0,0.06308358606513453,3294.1097018710525,5,1,0,0,0,1
1.279878512509599,74,0,254.91877067088876,0.0,1,2,0,0,0,1
1.046809629832287,39,1,0.23223243087458278,4500.0,4,0,0,0,2,1
0.8607454289105151,41,1,0.6677887219860276,4100.0,9,1,0,0,2,1
0.9489877747550869,37,0,0.5994609452474565,3400.0,5,0,1,0,0,1
0.2912949036446414,45,1,0.1738912570845288,6309.619720574057,6,0,0,0,1,1
0.43646740113673976,35,1,0.27157991008329885,7955.793755660086,4,0,0,1,0,1
0.5553928086451021,37,0,0.9284574110798274,2307.4197851032027,14,0,0,0,0,1
0.7928380285452947,58,1,0.20368372717447447,13895.550750967233,15,1,0,0,0,1
0.9913446220971658,43,2,0.23958839743036472,6819.686851775562,9,1,0,1,3,1
1.255728074111809,44,2,0.35477429793272297,2600.0,4,0,0,0,0,1
0.6198475940288124,50,0,0.37456069689234606,6692.617533096109,5,1,1,0,0,1
1.122822973269646,49,1,278.6258984638646,0.0,1,1,0,0,0,1
0.1990263053128094,47,0,0.40516205174641284,6269.097615567094,6,0,1,0,2,1
0.3887596411154087,39,1,0.7135957459672493,3000.0,5,2,1,0,1,1
0.9769772185485072,33,0,0.7827415600519607,3000.0,7,0,1,0,1,1
1.043154253830365,49,0,1309.9180367427489,0.0,4,1,0,1,0,1
0.8096594702292869,44,1,0.48585392913642056,4572.152810662054,7,3,0,0,1,1
0.5727415016099002,52,0,0.6359216012003128,3229.0146594015564,13,0,1,0,1,1
1.040848711609663,40,3,0.3324915127841629,4500.0,6,0,0,0,1,1
0.909086032265775,46,2,0.9595154169970235,3883.533926123995,11,0,2,3,2,1
